STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,eng_pow,Engine power,gear,Fishing gears,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,NL,Netherlands,2007,,25155,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,NL,Netherlands,2008,,23463,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,NL,Netherlands,2009,,23377,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,NL,Netherlands,2010,,24446,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,NL,Netherlands,2011,,21334,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,NL,Netherlands,2012,,21334,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,NL,Netherlands,2013,,21334,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,NL,Netherlands,2014,,21478,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,NL,Netherlands,2015,,23312,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,NL,Netherlands,2016,,23401,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,NL,Netherlands,2017,,24160,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,NL,Netherlands,2018,,24116,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,NL,Netherlands,2019,,24116,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,NL,Netherlands,2020,,24116,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,NL,Netherlands,2021,,24116,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,NL,Netherlands,2022,,24116,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,NL,Netherlands,2023,,24116,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,NL,Netherlands,2024,,23357,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,1990,,31986,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,1991,,31103,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,1992,,29190,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,1993,,24719,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,1994,,21850,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,1995,,19092,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,1996,,17268,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,1997,,16385,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,1998,,17273,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,1999,,17273,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,2000,,16390,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,2001,,17199,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,2002,,17199,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,2003,,15594,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,2004,,15678,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,2005,,13959,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,2006,,14885,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,2007,,14896,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,2008,,13927,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,2009,,12971,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,2010,,11308,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,2011,,11308,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,2012,,10498,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,2013,,10498,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,2014,,9611,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,2015,,6975,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,2016,,6975,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,2017,,6975,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,2018,,6975,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,2019,,6975,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,2020,,6107,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,2021,,6890,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,2022,,6890,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,2023,,6890,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,PT,Portugal,2024,,6890,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,1995,,14085,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,1996,,10801,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,1997,,12414,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,1998,,11534,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,1999,,9806,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,2000,,8296,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,2001,,8296,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,2002,,6656,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,2003,,5905,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,2004,,6735,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,2005,,7515,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,2006,,8265,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,2007,,8115,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,2008,,5793,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,2009,,5043,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,2010,,3310,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,2011,,1640,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,2012,,1590,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,2013,,1590,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,2014,,1590,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,2015,,1590,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,2016,,1590,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,2017,,810,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,2018,,810,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,2019,,810,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,2020,,810,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,2021,,810,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,2022,,810,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,SE,Sweden,2023,,810,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,1990,,39412,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,1991,,35593,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,1992,,38254,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,1993,,35775,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,1994,,34388,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,1995,,34579,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,1996,,28389,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,1997,,28300,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,1998,,23138,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,1999,,24247,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,2000,,23406,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,2001,,23725,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,2002,,20991,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,2003,,19142,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,2004,,17439,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,2005,,15026,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,2006,,14174,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,2007,,14974,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,2008,,9512,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,2009,,9512,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,2010,,10458,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,2011,,10458,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,2012,,10440,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,2013,,7812,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,2014,,7062,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,2015,,7062,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,2016,,6207,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,2017,,5189,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,2018,,4212,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TOTAL,Total,UK,United Kingdom,2019,,5169,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TRP,Traps,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1990,,2610,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TRP,Traps,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1991,,2610,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TRP,Traps,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1992,,1791,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TRP,Traps,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1993,,1791,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TRP,Traps,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1994,,821,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TRP,Traps,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1995,,821,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TRP,Traps,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1996,,821,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TRP,Traps,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1997,,821,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TRP,Traps,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2007,,883,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TRP,Traps,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,,4351,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,KW,Kilowatt,KW750-999,From 750 to 999 kW,TRP,Traps,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,,4351,,,,,
